0.821255,0.810661,0.690054,1.003615,1.910115,5.759951,0.285462,0.256006,0.938560,1.330903,3.581001,4.475020,2.226638,1.462829,0.972823,1.192620,5.884837,1.717284,0.981451,1.529719,0.683329,0.655477,2.547022,1.233407,1.009078,0.789230,0.841748,1.028710,0.886615,0.342825,0.583603,0.472101,0.346525,0.372337,0.209462,0.168002,0.312100,0.621550,0.251909,0.439976,0.557575,0.462860,0.494331,0.357990,0.188579,0.416415,0.040211,0.398834,0.956859,0.675775,0.825315,0.759676,1.790116,1.941202,0.711831,0.171124,0.518808,0.036629,0.054012,0.250291,0.088804,0.337070,0.396030
0.407491,0.739712,0.627547,1.041619,2.917896,5.124264,0.878694,0.301403,0.339349,0.515773,5.002072,1.571611,0.637619,0.561599,0.704509,1.698530,7.590081,1.081643,0.224823,0.552648,0.278364,0.614305,1.377186,0.677478,0.421251,0.192541,0.315720,0.993650,0.329178,0.437943,0.298862,0.423977,0.438745,0.187969,0.392835,0.331991,0.209000,0.342967,0.067565,0.434127,0.137740,0.477751,0.204878,0.211054,0.266885,0.464924,0.435508,0.136223,0.570965,0.252786,0.435046,1.228791,0.925201,2.495881,0.748759,0.256998,0.019856,0.437287,0.487018,0.209792,0.090307,0.069105,0.166054
0.206444,0.283373,0.554806,0.488305,1.760437,5.880160,1.029449,0.663482,0.846597,1.330241,3.768927,3.319160,1.119118,0.736447,0.198213,0.605384,5.895568,1.708292,0.941079,0.391648,0.686022,0.926781,2.060150,0.687684,0.661811,0.655219,0.358436,0.936636,0.751111,0.219318,0.104032,0.076444,0.229351,0.275133,0.262944,0.245021,0.216124,0.113024,0.281648,0.183698,0.177508,0.280168,0.145127,0.374939,0.033617,0.604417,0.532639,0.173138,0.468952,0.177904,0.630249,1.227048,1.112454,1.988792,1.221544,0.178766,0.577231,0.276726,0.186670,0.611588,0.347167,0.415094,0.357393
0.874239,1.157162,0.859824,1.052511,2.205428,5.524043,0.496249,0.528738,0.524588,1.190444,3.565311,3.571539,1.328300,1.332088,0.864492,1.501606,6.253951,1.018963,0.862320,0.062527,0.240875,0.630966,3.986539,1.164678,0.447115,0.467637,0.067929,0.424600,1.179027,0.829919,0.413549,0.265961,0.203190,0.254675,0.503702,0.373924,0.162485,0.258642,0.039234,0.411067,0.178660,0.337061,0.132573,0.070601,0.166517,0.269259,0.474191,0.431968,0.406799,0.430009,0.320628,1.216886,0.693219,2.517845,0.805655,0.910363,0.557088,0.409441,0.284337,0.415559,0.319665,0.177982,0.293820
0.306665,0.345461,0.741717,0.583907,1.268456,6.431214,0.492100,0.569610,0.579600,0.761035,1.624099,6.437882,2.249453,0.656414,0.674866,0.806241,3.267575,4.721393,1.648516,1.332526,1.068850,1.193953,2.364202,2.646795,1.275216,1.019410,0.553952,0.719430,0.540158,0.941240,0.740993,0.414157,0.607961,0.485576,0.324714,0.463185,0.445265,0.373383,0.297203,0.478544,0.362849,0.233929,0.382923,0.653809,0.325683,0.369328,0.187782,0.157582,0.493663,0.459810,0.359854,1.002765,0.963906,1.839242,1.532572,0.500854,0.877306,0.039255,0.434748,0.049202,0.294226,0.248511,0.252921
0.645176,0.734273,0.785991,1.268213,3.360576,4.114922,0.868769,0.279866,0.412873,0.280656,4.739311,0.667202,0.274900,0.552384,1.208512,2.410879,7.099540,1.638899,0.974104,1.014044,0.883396,2.538093,1.393121,0.628848,0.411332,0.515735,0.477336,1.432519,0.671905,0.275417,0.240106,0.051592,0.249256,0.156104,0.169778,0.206567,0.159294,0.277357,0.335773,0.107313,0.267512,0.161287,0.363647,0.433838,0.095254,0.433784,0.409674,0.156354,0.148944,0.495696,0.103835,1.316797,0.294138,1.737284,0.979831,0.310735,0.806527,0.368009,0.393964,0.212018,0.499128,0.234538,0.119539
1.012249,1.005982,0.868953,1.558964,3.316564,4.938787,0.921828,0.190830,0.137160,0.801844,5.884703,1.230569,0.542785,0.374102,0.546747,2.258634,8.946681,1.773408,0.674917,0.600585,0.990764,1.159907,1.404426,0.550967,0.254720,0.277090,0.160098,1.141802,0.489503,0.276647,0.189666,0.222231,0.057139,0.425326,0.184520,0.195224,0.138192,0.119547,0.231492,0.300150,0.141002,0.096692,0.104431,0.088414,0.263967,0.110127,0.279167,0.226982,0.085014,0.373354,0.514153,0.222024,1.222616,2.543710,0.800000,0.346516,0.343823,0.298091,0.417799,0.310612,0.029562,0.274502,0.249547
0.313618,0.110037,0.919211,0.585052,2.057901,4.416497,0.968810,0.462689,0.522856,0.876644,4.471410,2.016510,1.087167,0.844280,0.814168,0.937430,8.468024,0.598270,0.410442,0.230248,0.547306,0.731816,0.444284,0.126071,0.283591,0.176159,0.052001,1.358331,0.552229,0.206262,0.284921,0.317385,0.272407,0.143567,0.230198,0.188594,0.039279,0.298266,0.105947,0.316200,0.111762,0.207304,0.141634,0.234553,0.431427,0.395408,0.452051,0.432796,0.357026,1.103659,0.763795,0.669331,0.792928,1.747851,1.724237,0.529822,0.420002,0.011199,0.405188,0.215671,0.242982,0.279923,0.119183
0.672575,0.689783,0.862091,1.221890,3.425842,2.355256,0.571782,0.585955,0.385544,0.418695,5.310993,0.625083,0.440508,0.832403,1.536496,4.971772,5.133491,1.572590,1.040746,0.395613,0.693151,0.736714,0.495572,0.531461,0.222607,0.215203,0.493801,0.798559,0.530539,0.358776,0.512609,0.441112,0.671098,0.429266,0.197232,0.437617,0.260722,0.263434,0.151991,0.051815,0.130008,0.119271,0.550226,0.570618,0.009298,0.667526,0.386598,0.171739,0.477246,0.245801,0.796885,1.063092,0.244534,2.192350,0.377320,0.621664,0.267247,0.304889,0.409804,0.289786,0.141679,0.152846,0.287405
0.754514,0.612266,1.073434,1.385231,2.426375,5.396842,0.768799,0.328939,0.415521,1.107119,5.275483,3.363853,2.019272,0.758125,1.113383,2.102185,5.975579,0.796065,0.292700,0.407870,0.411499,1.383741,2.979640,1.439418,0.538602,0.276082,0.105476,0.821032,0.508837,0.246506,0.478348,0.353123,0.315120,0.232455,0.268577,0.118575,0.289597,0.242418,0.224647,0.426682,0.152779,0.355407,0.472014,0.324421,0.133775,0.177125,0.161675,0.367602,0.314089,0.976660,0.363683,1.232038,1.027170,1.918167,1.089361,0.243801,0.966586,0.116693,0.618743,0.210528,0.223874,0.416574,0.427058
