0.032215,0.058582,0.079083,0.028843,0.096206,0.057518,0.050047,0.030152,0.075630,0.056903,0.079952,0.052381,0.024736,0.075666,0.057002,0.052039,0.065169,0.084077,0.072986,0.175468,1.069275,0.231141,0.292135,0.248691,0.228330,0.152185,0.111364,0.101054,0.077032,0.099616,0.017856,0.090510,0.050045,0.039353,0.027372,0.033114,0.035114,0.048580,0.038631,0.079536,0.303947,1.354308,0.761866,0.629641,0.505915,0.198205,0.129855,0.066702,0.074832,0.018659,0.059193,0.063915,0.058840,0.049574,0.030635,0.070000,0.032355,0.055111,0.055629,0.029953,0.040149,0.117923,0.380611,0.260881,0.299841,0.138554,0.071897,0.021315,0.069914,0.054735,0.025291,0.066188,0.047672,0.069657,0.061837,0.068804,0.015485,0.045331,0.042329,0.044928,0.080679,0.018675,0.243451,0.292596,0.177033,0.222669,0.104272,0.117400,0.146059,0.180123,0.121159,0.091814,0.097370,0.063443,0.099534,0.082475,0.067872,0.022250,0.027985,0.073299,0.071889,0.104607,0.112263,0.259804,0.463234,0.221674,0.420279,0.124602,0.362973,0.537720,0.460832,0.359104,0.239828,0.047952,0.076456,0.020476,0.087961,0.094279,0.082315,0.087961,0.084357,0.182600,0.262756,0.518350,1.047452,1.102158,0.641988,1.069389,0.679258,1.142027,0.633531,0.204836,0.436631,0.601815,0.459588,0.449486,0.267760,0.219797,0.086657,0.087231,0.101196,0.061740,0.133016,0.223016,0.671261,1.405394,1.879460,0.798392,0.793124,0.783997,0.827558,0.275032,0.471438,0.313380,0.280796,0.379133,0.443954,0.292652,0.285621,0.197431,0.119046,0.125177,0.125681,0.068829,0.121049,0.133382,0.371461,0.516935,0.381791,0.356004,0.223248,0.228605,0.175589,0.165669,0.195096,0.110261,0.100678,0.089288,0.166738,0.171160,0.114392,0.075812,0.086801,0.023147,0.068266,0.176490,0.242896,0.484091,0.241663,0.168439,0.364307,0.137049,0.229583,0.247291,0.115817,0.302193,0.220899,0.184026,0.141268,0.359373,0.224131,0.477171,0.419134,0.523817,0.172100,0.332901,0.242074,0.896719,1.288752,1.140749,0.397955,1.081434,0.517413,0.683715,0.319437,0.127569,0.199307,0.060242,0.091767,0.060335,0.088673,0.094661,0.165085,0.080714,0.172425,0.115586,0.140563,0.091638,0.098612,0.102516,0.228373,0.139556,0.240711,0.196132,0.424253,0.380502,0.241439,0.307517,0.201595,0.208168,0.142177,0.160532,0.079758,0.090251,0.070629,0.011154,0.033440,0.129673,0.064187,0.266010,0.124248,0.047313,0.148464,0.302795,0.049622
0.071471,0.044001,0.073308,0.064156,0.025107,0.042298,0.035556,0.033064,0.031099,0.038187,0.101242,0.068086,0.022207,0.023006,0.038046,0.052153,0.066487,0.129533,0.142221,0.585124,0.353431,0.331610,0.222636,0.228695,0.164250,0.064164,0.055006,0.097497,0.058976,0.040826,0.011837,0.048653,0.039405,0.043474,0.025720,0.082452,0.083589,0.076691,0.037505,0.600413,0.943038,0.685554,0.397045,0.106087,0.063083,0.082233,0.041847,0.070842,0.026840,0.017817,0.060151,0.042602,0.035898,0.082879,0.062777,0.027748,0.075272,0.048451,0.036807,0.228369,0.318236,0.125706,0.155158,0.216971,0.150268,0.090907,0.078399,0.037981,0.089377,0.009042,0.043376,0.056416,0.057395,0.018249,0.011401,0.049230,0.081664,0.029710,0.011271,0.192972,0.258766,0.029002,0.136178,0.199011,0.051318,0.085766,0.055495,0.069226,0.074107,0.051216,0.068171,0.015775,0.047702,0.075199,0.061704,0.041750,0.063485,0.020234,0.043674,0.165202,0.261366,0.158021,0.095541,0.088421,0.151714,0.152916,0.216971,0.127146,0.217021,0.228454,0.246455,0.275468,0.198087,0.166257,0.159726,0.078183,0.166347,0.160754,0.247180,0.749985,1.337273,0.807858,0.716885,0.511054,0.754029,0.427173,0.304622,0.325515,0.485071,0.445762,0.370060,0.394340,0.425474,0.347342,0.207174,0.279454,0.285153,0.352827,0.122558,0.430257,1.244112,0.909693,0.520155,0.152683,0.572003,0.631122,0.268468,0.233447,0.182719,0.237924,0.125704,0.061668,0.076809,0.031136,0.036584,0.093971,0.128730,0.051167,0.075352,0.160326,0.357206,0.051607,0.159190,0.075723,0.051033,0.176893,0.100719,0.207584,0.151094,0.117502,0.077128,0.120429,0.105242,0.077372,0.120874,0.098814,0.027338,0.065217,0.064756,0.081777,0.255473,0.199987,0.020786,0.176187,0.120978,0.064641,0.029921,0.150002,0.128539,0.102054,0.063255,0.023882,0.142329,0.166815,0.179866,0.173385,0.095382,0.162609,0.014908,0.243609,0.857152,0.785629,0.186733,0.205060,0.262504,0.172955,0.156225,0.587073,0.150208,0.220939,0.418654,0.102635,0.811112,0.550233,0.343625,0.227230,0.110209,0.009219,0.034125,0.131594,0.089074,0.160731,0.180789,0.196074,0.020498,0.046603,0.281549,0.137746,0.148028,0.134520,0.165753,0.251044,0.126829,0.100182,0.150031,0.205518,0.218332,0.210074,0.062658,0.122380,0.135931,0.160129,0.059266,0.077334,0.061037,0.013952,0.081796,0.115703,0.073142,0.105168,0.066191,0.079609,0.128922,0.074590,0.111593
0.064732,0.019901,0.139254,0.020269,0.061612,0.046019,0.067532,0.033049,0.009551,0.027924,0.022867,0.020928,0.004608,0.052419,0.057086,0.048806,0.018473,0.049412,0.333368,0.413825,0.314694,0.163696,0.054434,0.048184,0.062122,0.015545,0.071843,0.053310,0.012789,0.027674,0.019778,0.028351,0.056297,0.028205,0.062969,0.033955,0.136941,0.226369,0.575686,0.101354,0.368008,0.436100,0.363121,0.189923,0.089428,0.077910,0.090993,0.062795,0.072350,0.044061,0.054636,0.052151,0.022989,0.031985,0.068743,0.023831,0.165466,0.178848,0.103836,0.186034,0.064701,0.054881,0.025027,0.117312,0.077130,0.059618,0.039900,0.049096,0.034039,0.010803,0.032652,0.066584,0.040666,0.023396,0.073610,0.100903,0.189406,0.128022,0.062837,0.209169,0.185614,0.082469,0.084481,0.064632,0.093690,0.070637,0.039388,0.047980,0.043066,0.025477,0.020171,0.021501,0.105896,0.019115,0.095909,0.098025,0.095492,0.019656,0.116416,0.034225,0.106096,0.158667,0.083655,0.073213,0.064037,0.006565,0.014277,0.089609,0.051345,0.008932,0.040918,0.086897,0.081984,0.290647,0.293689,0.420440,0.141210,0.517466,0.279517,0.593674,0.276010,0.437351,0.713614,0.666030,0.405513,0.190795,0.074014,0.043006,0.116712,0.073988,0.173866,0.272670,0.321119,0.893334,0.902802,0.571786,0.617875,0.926994,0.534087,0.739464,0.590305,0.343312,0.353486,0.456682,0.400472,0.383280,0.203746,0.039290,0.072468,0.153302,0.122048,0.201313,0.287293,0.291057,0.274470,0.115118,0.356525,0.072761,0.255235,0.083717,0.045223,0.174460,0.094247,0.022041,0.089699,0.047612,0.067181,0.166851,0.152861,0.042563,0.127308,0.049362,0.261801,0.144698,0.024096,0.249906,0.105388,0.205176,0.128690,0.125119,0.043045,0.120712,0.126991,0.115330,0.113931,0.060088,0.089317,0.086199,0.155373,0.112905,0.211982,0.194383,0.108246,0.159277,0.382944,0.257302,0.308292,0.348129,0.229961,0.177578,0.334244,0.349974,0.205353,0.304101,0.359649,0.189721,0.202509,0.174606,0.307550,0.087249,0.195197,0.084114,0.911800,0.130784,0.314098,0.136390,0.284286,0.105220,0.170915,0.073105,0.091714,0.192994,0.279254,0.084987,0.165136,0.131115,0.082678,0.207850,0.080407,0.062488,0.097584,0.071689,0.060035,0.020217,0.050349,0.061386,0.114010,0.145019,0.124538,0.022064,0.017111,0.067284,0.131807,0.035914,0.069345,0.074386,0.043465,0.078797,0.056931,0.040939,0.073825,0.024472,0.057291,0.059502,0.027594
0.010155,0.045171,0.065610,0.033886,0.059462,0.053989,0.048276,0.048099,0.063249,0.018175,0.037958,0.074674,0.022895,0.070799,0.060671,0.052641,0.144692,0.038775,0.454935,0.342289,0.201574,0.143094,0.112864,0.081528,0.010222,0.052168,0.024041,0.082689,0.019272,0.025587,0.029800,0.030975,0.034051,0.035281,0.068108,0.071216,0.150156,0.228825,0.581051,0.336958,0.012687,0.066029,0.052478,0.104444,0.071817,0.079056,0.090803,0.049528,0.054276,0.004141,0.031093,0.006011,0.080105,0.061223,0.055808,0.082249,0.062697,0.175211,0.030888,0.114256,0.059758,0.063460,0.005672,0.013658,0.022456,0.029120,0.042047,0.015875,0.005843,0.046542,0.059605,0.042571,0.020900,0.056298,0.048458,0.121124,0.259734,0.197466,0.120407,0.025011,0.078304,0.083380,0.077702,0.036338,0.043748,0.016091,0.027851,0.040803,0.044684,0.044976,0.030193,0.013787,0.059929,0.024966,0.046176,0.062200,0.136779,0.105402,0.065172,0.121137,0.139341,0.104059,0.038315,0.054412,0.115882,0.064676,0.087404,0.038450,0.027479,0.052688,0.049583,0.008758,0.100073,0.166395,0.383036,0.278517,0.212910,0.714251,0.442473,0.143644,0.172353,0.345685,0.275137,0.218317,0.350218,0.239395,0.222883,0.160294,0.078126,0.063989,0.127876,0.052809,0.340950,0.715401,1.056630,0.437747,0.962844,0.906014,1.251378,0.673512,0.276143,0.074834,0.146894,0.119783,0.075929,0.105301,0.071752,0.066860,0.068158,0.074261,0.209117,0.150736,0.349354,0.414471,0.327629,0.221661,0.385582,0.287989,0.072093,0.112885,0.162961,0.160163,0.071584,0.093075,0.037036,0.053921,0.032094,0.073172,0.080846,0.059268,0.049436,0.192414,0.237814,0.237709,0.133113,0.317233,0.141012,0.212463,0.121606,0.040505,0.062324,0.081349,0.141518,0.103889,0.108303,0.031729,0.071967,0.103260,0.013076,0.182275,0.113950,0.300302,0.150628,0.155851,0.292406,0.343071,0.474663,0.302606,0.220080,0.089651,0.333347,0.211278,0.277930,0.219777,0.209710,0.151662,0.146777,0.229172,0.279604,0.243799,0.471492,0.467495,0.357759,0.201316,0.063609,0.194490,0.182892,0.114623,0.245204,0.240929,0.152360,0.074769,0.031936,0.078884,0.031185,0.154515,0.052738,0.019500,0.020637,0.052822,0.148488,0.109221,0.017744,0.118119,0.032577,0.008548,0.075780,0.067553,0.035271,0.090953,0.071068,0.058165,0.054715,0.056546,0.040091,0.061666,0.058552,0.010953,0.061574,0.095060,0.064395,0.025237,0.055216,0.034526,0.070031
0.060949,0.096661,0.079197,0.026971,0.089927,0.013882,0.011110,0.044611,0.048799,0.044547,0.106570,0.110044,0.094545,0.087296,0.059149,0.029069,0.143953,0.144348,0.475097,0.403729,0.221177,0.151968,0.145256,0.095826,0.029980,0.078197,0.064702,0.021723,0.020851,0.053663,0.064039,0.058727,0.034382,0.063344,0.099485,0.060807,0.105133,0.137958,0.593289,0.413347,0.167267,0.119001,0.148185,0.128255,0.072063,0.066982,0.030944,0.052442,0.045402,0.020075,0.080216,0.042343,0.022605,0.036807,0.054136,0.054398,0.109511,0.156953,0.135953,0.182890,0.129674,0.041224,0.031808,0.008696,0.039148,0.037499,0.042910,0.034023,0.065088,0.044985,0.041476,0.057893,0.048590,0.052285,0.055119,0.030584,0.248854,0.256927,0.112551,0.112049,0.077975,0.068698,0.076359,0.062625,0.051705,0.060339,0.022725,0.024588,0.075203,0.062779,0.063246,0.043113,0.032914,0.038111,0.018172,0.066876,0.070951,0.026634,0.129512,0.137579,0.109115,0.071069,0.077617,0.047327,0.016385,0.057758,0.075212,0.033355,0.040151,0.025352,0.088010,0.098377,0.084666,0.085904,0.317670,0.591684,0.436933,0.388332,0.425654,0.488610,0.604040,0.479047,0.364341,0.291574,0.276686,0.190166,0.045849,0.052678,0.072820,0.139194,0.154100,0.160025,0.153313,0.290783,1.336497,1.336400,0.587753,0.845153,1.152276,0.978014,0.640402,0.480408,0.328394,0.186923,0.098109,0.208831,0.234182,0.152564,0.147163,0.047618,0.059199,0.067900,0.106222,0.152237,0.444399,0.047851,0.330628,0.093390,0.212367,0.305422,0.283147,0.194251,0.136260,0.056841,0.087047,0.055094,0.072672,0.077330,0.033255,0.094541,0.084923,0.047762,0.328482,0.658982,0.303547,0.252156,0.134304,0.140837,0.133027,0.080596,0.093823,0.113121,0.088201,0.060847,0.071768,0.056301,0.025179,0.049259,0.097740,0.064825,0.082912,0.068261,0.128455,0.224903,0.343558,0.308188,0.267460,0.343771,0.476561,0.357754,0.327890,0.285473,0.188567,0.251447,0.115262,0.033551,0.181208,0.170215,0.238158,0.290810,0.175878,0.598079,0.768713,0.108868,0.174345,0.082730,0.153696,0.192893,0.236577,0.243409,0.051026,0.309956,0.014392,0.048167,0.118891,0.072191,0.095804,0.120220,0.096915,0.068738,0.042733,0.188147,0.058651,0.079846,0.106292,0.094754,0.140644,0.025170,0.070220,0.091174,0.037627,0.149321,0.097776,0.087626,0.066976,0.086452,0.073038,0.118396,0.174798,0.169394,0.047348,0.180757,0.091722,0.052067,0.080299
0.070060,0.031300,0.037707,0.053335,0.040198,0.081061,0.049066,0.027111,0.066252,0.046381,0.059761,0.066766,0.053356,0.085039,0.037832,0.074131,0.057381,0.097462,0.432690,0.417101,0.184535,0.142452,0.070782,0.072809,0.021081,0.028939,0.069100,0.044308,0.070852,0.082641,0.060039,0.069145,0.063026,0.114176,0.076890,0.140465,0.096666,0.121600,0.812063,0.129536,0.146408,0.034680,0.079938,0.107232,0.089288,0.079153,0.067798,0.032035,0.052369,0.038784,0.048877,0.033552,0.047871,0.036575,0.077400,0.059049,0.010552,0.194191,0.284526,0.133203,0.055398,0.024945,0.023964,0.024068,0.021953,0.015453,0.018217,0.051659,0.051236,0.053877,0.087306,0.066988,0.052448,0.062016,0.057087,0.046598,0.069321,0.314009,0.096153,0.064682,0.119986,0.038960,0.046307,0.044264,0.059866,0.074813,0.060268,0.004705,0.029485,0.027003,0.055633,0.070227,0.066138,0.009861,0.014473,0.021755,0.010464,0.186583,0.203066,0.066451,0.097294,0.023247,0.078273,0.059428,0.019476,0.060050,0.031861,0.045855,0.017799,0.016714,0.023740,0.031300,0.069225,0.045601,0.137771,0.356290,0.887518,0.491625,0.680624,0.442509,0.354229,0.298677,0.284074,0.302086,0.274555,0.156117,0.134319,0.010498,0.027083,0.045052,0.045437,0.118844,0.163162,0.015826,0.541855,1.175024,2.112288,1.000589,0.861529,0.742441,0.416131,0.337899,0.180225,0.095635,0.176511,0.105209,0.086106,0.099891,0.066202,0.049546,0.060902,0.124561,0.079645,0.035000,0.216154,0.474956,0.378169,0.441199,0.197586,0.202022,0.162569,0.099301,0.081960,0.028770,0.106207,0.092635,0.086880,0.052433,0.026127,0.018675,0.073842,0.077319,0.087420,0.077974,0.412804,0.524784,0.166661,0.284403,0.255346,0.119719,0.053631,0.035579,0.092442,0.034376,0.040645,0.032164,0.053897,0.055664,0.025826,0.082143,0.093885,0.126443,0.281076,0.384274,0.831737,0.368440,0.650182,0.346452,0.171223,0.071557,0.030170,0.362177,0.057414,0.246682,0.179408,0.113370,0.281511,0.091270,0.204247,0.125634,0.450524,0.688215,0.513633,0.179470,0.374110,0.173306,0.090018,0.083164,0.096477,0.152839,0.207305,0.013311,0.113019,0.158396,0.032767,0.029626,0.121512,0.071432,0.077391,0.020162,0.054264,0.064406,0.092431,0.033628,0.141853,0.179895,0.141837,0.100133,0.026917,0.121725,0.031975,0.114441,0.048518,0.044458,0.017120,0.061451,0.020206,0.015431,0.035895,0.046488,0.056147,0.066292,0.127091,0.091044,0.062967
0.094886,0.027339,0.036192,0.056517,0.024626,0.025209,0.052653,0.054385,0.067199,0.018154,0.049425,0.028447,0.032829,0.066136,0.067255,0.026905,0.024879,0.033413,0.066430,0.334264,0.524429,0.338217,0.172503,0.181044,0.120890,0.104839,0.104618,0.031649,0.044080,0.058283,0.102293,0.050555,0.038751,0.032732,0.117089,0.046422,0.051017,0.110622,0.096191,0.267112,0.704686,0.458980,0.514591,0.177317,0.097216,0.132811,0.081450,0.067186,0.050045,0.071220,0.102328,0.071328,0.093663,0.078507,0.062467,0.039345,0.064018,0.023490,0.030914,0.087917,0.194200,0.188267,0.050266,0.156897,0.137832,0.088077,0.073929,0.078337,0.127347,0.043823,0.079595,0.067128,0.087488,0.016862,0.047862,0.056152,0.090167,0.025514,0.042815,0.032029,0.098534,0.239968,0.154096,0.064164,0.046633,0.166650,0.046590,0.080803,0.090912,0.092755,0.100409,0.042171,0.081903,0.058725,0.052186,0.038661,0.038454,0.057882,0.069014,0.012726,0.012674,0.262105,0.237062,0.071184,0.147836,0.148332,0.122200,0.213053,0.132456,0.087468,0.158320,0.140293,0.139451,0.086935,0.059406,0.077953,0.069970,0.060595,0.022636,0.071191,0.123869,0.580257,1.896512,1.445181,0.630213,0.554989,0.323427,0.239743,0.275392,0.219910,0.298051,0.147253,0.134065,0.111656,0.161180,0.216439,0.146294,0.132090,0.170827,0.135670,0.211310,0.198813,0.966440,0.988206,0.381943,0.873122,0.264259,0.675295,0.366065,0.323897,0.314934,0.255894,0.197543,0.078106,0.145167,0.087406,0.171537,0.149502,0.087423,0.090791,0.086237,0.049402,0.141290,0.207142,0.097218,0.057954,0.050936,0.073125,0.073925,0.134059,0.096033,0.060997,0.038047,0.096985,0.088414,0.044067,0.031074,0.020480,0.053882,0.048448,0.135732,0.022337,0.177453,0.286722,0.376125,0.162206,0.181596,0.137365,0.122080,0.205911,0.080868,0.066893,0.166507,0.086833,0.130498,0.203304,0.161160,0.174929,0.196394,0.138392,0.230536,0.330567,0.185746,0.631951,0.873838,0.213912,0.122768,0.259336,0.238623,0.110468,0.229445,0.778955,0.256180,0.185045,0.250592,0.113210,0.066095,0.162049,0.097153,0.103673,0.091780,0.182851,0.146442,0.020650,0.157427,0.072356,0.060994,0.063279,0.059656,0.073899,0.084221,0.080015,0.087057,0.077568,0.041259,0.079443,0.056783,0.105213,0.014546,0.047932,0.092838,0.096706,0.074182,0.040217,0.086950,0.100313,0.098761,0.063942,0.117206,0.037621,0.080904,0.114406,0.024529,0.035970,0.043954
0.073679,0.035310,0.047464,0.040801,0.005145,0.008336,0.021902,0.069352,0.049991,0.021849,0.028156,0.005687,0.054418,0.051781,0.028285,0.044460,0.078591,0.085718,0.162717,0.479706,0.196031,0.230608,0.151424,0.106676,0.096627,0.095417,0.100618,0.033915,0.039094,0.088275,0.038985,0.028589,0.044294,0.006205,0.038733,0.056218,0.036536,0.039715,0.098370,0.523857,0.432158,0.454872,0.252282,0.121216,0.078049,0.078564,0.055505,0.057534,0.059232,0.010255,0.032553,0.054926,0.007209,0.028132,0.026241,0.026157,0.016861,0.048494,0.053393,0.206126,0.146438,0.146701,0.044259,0.036684,0.085890,0.059543,0.102463,0.043049,0.045529,0.055019,0.030346,0.015437,0.031228,0.021177,0.066462,0.096778,0.035974,0.078615,0.065387,0.216381,0.205393,0.123424,0.091762,0.069978,0.122520,0.082839,0.078502,0.059126,0.009325,0.034014,0.074855,0.012598,0.085657,0.067482,0.016826,0.035114,0.052383,0.067386,0.028579,0.158079,0.201892,0.135025,0.110375,0.136137,0.146805,0.149056,0.088582,0.055766,0.045845,0.018024,0.009399,0.051792,0.041018,0.058270,0.030421,0.031777,0.081252,0.180792,0.359463,0.687678,0.977196,0.478261,1.121941,0.791043,0.308423,0.256352,0.156956,0.157093,0.123819,0.137990,0.195903,0.189415,0.092088,0.103686,0.060960,0.224311,0.107411,0.440668,0.942696,1.351855,1.177258,0.159748,0.948013,0.208397,0.366467,0.557454,0.365265,0.219539,0.043821,0.078143,0.151511,0.051468,0.035692,0.063425,0.014574,0.066528,0.138780,0.102727,0.162740,0.336991,0.177567,0.134589,0.158980,0.247509,0.046511,0.078453,0.163519,0.181838,0.063560,0.093592,0.210949,0.070812,0.097635,0.140159,0.112485,0.101231,0.099970,0.157438,0.228392,0.346280,0.226109,0.077517,0.227029,0.179596,0.269775,0.291433,0.068705,0.029094,0.052234,0.072939,0.139188,0.048137,0.188602,0.076686,0.039168,0.114330,0.155524,0.319230,0.321576,0.472267,0.390734,0.322205,0.610741,0.455417,0.325420,0.239759,0.171335,0.100682,0.146365,0.503347,0.576856,0.047600,0.696690,0.360827,0.267583,0.050200,0.120605,0.047353,0.126637,0.079889,0.290733,0.205910,0.111819,0.192649,0.128218,0.132865,0.138621,0.073698,0.130982,0.056099,0.100218,0.053699,0.128227,0.015820,0.097617,0.023655,0.063286,0.083499,0.127182,0.049164,0.085590,0.060396,0.048636,0.078071,0.019280,0.092978,0.062667,0.044362,0.077125,0.066028,0.133253,0.017508,0.061269,0.045117,0.050395
0.093355,0.061420,0.110486,0.050492,0.081379,0.023333,0.022464,0.013398,0.060330,0.044854,0.022062,0.029889,0.052581,0.018073,0.022403,0.032110,0.049689,0.224122,0.355011,0.184076,0.101853,0.103941,0.022948,0.052104,0.062312,0.028486,0.100095,0.023147,0.066924,0.049035,0.036343,0.015712,0.039726,0.057226,0.032742,0.140082,0.290001,0.147914,0.212275,0.224630,0.149347,0.103406,0.066359,0.063677,0.064296,0.029881,0.055389,0.042901,0.007039,0.026070,0.039823,0.056036,0.061288,0.089317,0.119025,0.101504,0.107509,0.046360,0.002438,0.078315,0.066206,0.026240,0.055516,0.013353,0.011854,0.016450,0.040998,0.019836,0.013402,0.029206,0.056426,0.032898,0.086623,0.084956,0.086431,0.118391,0.138508,0.038896,0.039094,0.032244,0.076543,0.029500,0.052421,0.035223,0.046432,0.016917,0.042788,0.028085,0.030267,0.086064,0.104411,0.024891,0.108364,0.065128,0.082506,0.124129,0.044425,0.061788,0.026350,0.118104,0.114690,0.040493,0.081050,0.043779,0.053222,0.034266,0.051069,0.154664,0.163602,0.157193,0.177973,0.171062,0.059201,0.337643,0.191694,0.192414,0.339118,0.182041,0.059095,0.082390,0.012197,0.071510,0.121922,0.220758,0.244393,0.255398,0.197905,0.235273,0.063716,0.432426,0.244446,0.203266,0.356208,0.553918,0.448116,0.520601,0.662837,0.513134,0.357723,0.279604,0.327357,0.138289,0.340561,0.117645,0.315097,0.229634,0.066644,0.225314,0.117037,0.076678,0.385927,0.182557,0.156133,0.145557,0.046074,0.071962,0.191631,0.097812,0.057887,0.110143,0.227741,0.290408,0.042883,0.188637,0.014605,0.198816,0.126745,0.258763,0.214246,0.196403,0.287135,0.169634,0.135673,0.087758,0.099144,0.038764,0.125935,0.086117,0.078130,0.059058,0.093448,0.062594,0.058367,0.100753,0.012046,0.078816,0.162978,0.052679,0.131817,0.024995,0.155058,0.155027,0.047236,0.196383,0.187174,0.233893,0.104492,0.127675,0.190340,0.115081,0.363412,0.218894,0.262786,0.070036,0.136553,0.118171,0.161152,0.045418,0.236931,0.407148,0.478287,0.401267,0.440730,0.091195,0.260705,0.189459,0.099279,0.084738,0.131796,0.088041,0.177219,0.105105,0.066034,0.055425,0.032708,0.069289,0.067625,0.028082,0.060390,0.094813,0.035280,0.018647,0.045664,0.030765,0.055555,0.030830,0.025864,0.017272,0.079874,0.046078,0.024370,0.061352,0.020184,0.031397,0.129907,0.034939,0.056499,0.092187,0.049502,0.041868,0.030659,0.012604,0.081168,0.028887,0.022430
0.090372,0.021107,0.088286,0.043184,0.007093,0.048086,0.054514,0.069140,0.041552,0.070208,0.069563,0.056687,0.072886,0.017989,0.055534,0.048627,0.125857,0.109623,0.465654,0.299076,0.148595,0.111689,0.088135,0.112210,0.030387,0.032904,0.025653,0.066711,0.111143,0.059374,0.008280,0.083449,0.021982,0.025003,0.037659,0.043221,0.080353,0.197923,0.411878,0.310963,0.072358,0.078479,0.009739,0.058197,0.067716,0.020753,0.024488,0.020272,0.018262,0.021535,0.036598,0.036696,0.042568,0.016892,0.031117,0.016023,0.158932,0.171803,0.119017,0.066893,0.028611,0.038304,0.045950,0.049349,0.028261,0.058717,0.039999,0.029404,0.038351,0.013221,0.016516,0.081963,0.011402,0.036684,0.037067,0.075575,0.239228,0.066052,0.127181,0.043685,0.040181,0.033796,0.013131,0.026630,0.071722,0.079322,0.052716,0.073606,0.057343,0.023606,0.063084,0.034612,0.087584,0.078811,0.025293,0.156980,0.115264,0.165529,0.041636,0.078711,0.081266,0.057103,0.045270,0.075585,0.056698,0.048925,0.081462,0.030292,0.085462,0.081345,0.063381,0.020009,0.110841,0.194083,0.386336,0.385083,0.301849,0.266664,0.379480,0.344459,0.353881,0.281348,0.299850,0.197294,0.215342,0.187859,0.137528,0.123150,0.126480,0.075520,0.059181,0.163246,0.468759,0.919663,1.439443,0.172029,1.351627,0.755974,0.263462,0.332322,0.350872,0.255283,0.347571,0.265678,0.133003,0.059083,0.059101,0.139278,0.069590,0.116442,0.181736,0.367525,0.565761,0.476567,0.307596,0.538366,0.136218,0.350740,0.356837,0.242493,0.121275,0.061106,0.059929,0.054715,0.085665,0.085192,0.053754,0.038010,0.058034,0.048275,0.108252,0.130408,0.311442,0.306002,0.273210,0.346453,0.313783,0.081732,0.080624,0.123787,0.149573,0.056266,0.138920,0.121476,0.084654,0.049099,0.029470,0.071017,0.091857,0.103130,0.064750,0.197457,0.169729,0.134319,0.174678,0.365490,0.055939,0.089784,0.110472,0.049040,0.152541,0.090879,0.169636,0.170184,0.189722,0.076582,0.070141,0.200576,0.166959,0.544445,0.026949,0.256656,0.641900,0.409926,0.269815,0.064189,0.266634,0.145820,0.104966,0.078709,0.072697,0.089103,0.143204,0.016285,0.056457,0.162634,0.022003,0.074348,0.067910,0.049345,0.036598,0.073968,0.135450,0.047765,0.141998,0.154885,0.045595,0.069529,0.117767,0.085349,0.065976,0.083630,0.084165,0.113592,0.102673,0.029928,0.063836,0.106489,0.120087,0.098118,0.061005,0.011782,0.079651,0.115567,0.022736
