0.302806,0.217512,0.152882,0.334963,0.227604,0.793190,13.054590,1.216311,0.479408,0.738790,0.596340,1.273540,2.482312,9.677941,1.543562,0.498177,0.175459,0.428540,0.654550,1.332072,4.156082,2.167909,0.801152,0.601262,0.499164,0.549506,0.292244,0.164937,0.343895,0.391951,0.394716,0.098335,0.112204,0.096922,0.074664,0.277711,0.114340,0.195205,0.147645,0.144887,0.474208,0.539870,0.342497,0.179543,0.263564,0.191904,0.402170,0.721810,0.348111,0.389294,0.497918,0.617535,1.182229,1.109273,1.797778,0.774786,0.843806,0.660304,0.233972,0.349346,0.307406,0.320761,0.384408
0.769500,0.930148,1.150691,1.165629,1.377622,2.877218,11.660723,1.947547,1.289565,1.097394,1.460384,2.319931,5.719559,7.430562,1.516306,0.785833,0.183878,0.695005,1.097814,4.432697,3.464819,1.245748,0.770786,0.526295,0.452070,0.670730,0.791321,0.562634,0.364272,0.267805,0.540190,0.360352,0.328031,0.204787,0.193847,0.357767,0.387605,0.166049,0.383754,0.585721,0.595343,0.176868,0.271491,0.148907,0.083089,0.344834,1.068778,0.652610,0.099931,0.379759,0.817994,0.879853,1.071004,1.077782,1.992646,0.672031,0.238745,0.388255,0.264884,0.460581,0.057370,0.251318,0.305058
0.304386,0.259521,0.420985,0.666432,1.403541,4.378239,9.129028,2.745662,1.913868,1.291225,1.415248,1.610487,9.018936,1.054912,0.660412,0.529408,0.347914,0.726444,1.374029,5.339389,0.337575,0.216270,0.084787,0.198961,0.056200,0.172020,0.291273,0.178378,0.335157,0.230150,0.178355,0.205056,0.474499,0.097706,0.340227,0.369108,0.106980,0.413012,0.075093,0.595869,0.295916,0.075727,0.515658,0.081681,0.209982,0.216566,0.593881,0.074866,0.150093,0.426531,0.743772,0.289687,1.406165,0.997998,2.777302,0.964766,0.131248,0.372526,0.223205,0.441934,0.501179,0.137853,0.411504
0.369098,0.161085,0.267482,0.374125,1.047969,2.553013,11.451189,2.896691,1.926724,1.381841,1.742984,2.229909,6.603201,4.571051,1.986663,1.072667,0.985898,0.900899,1.402587,7.330580,2.378420,1.118370,0.538566,0.586360,0.351913,0.488138,0.632577,0.635104,0.186371,0.407000,0.381082,0.540259,0.228509,0.554926,0.175278,0.289384,0.221948,0.137972,0.324861,0.237635,0.294798,0.248527,0.318913,0.345850,0.207274,0.172001,0.549569,0.638322,0.258381,0.377835,0.458619,0.544548,1.366737,0.618730,1.857416,1.292152,0.641591,0.761159,0.059767,0.348333,0.553185,0.427637,0.453337
0.351774,0.251437,0.221288,0.258370,0.429667,1.230267,10.384187,1.385867,0.813726,0.875413,0.656148,1.044188,2.940505,7.508949,1.815277,0.871034,0.541840,0.363491,0.099847,1.590851,3.085946,1.174873,0.691804,0.722849,0.701884,0.254792,0.477314,0.255893,0.268553,0.266849,0.119480,0.082922,0.209396,0.167211,0.264616,0.118637,0.258592,0.147842,0.095991,0.581653,1.025410,0.445715,0.273440,0.330180,0.408230,0.165462,0.246318,0.572570,0.507536,0.519084,0.241853,0.928258,0.527394,0.839665,2.537908,0.912516,0.589949,0.305121,0.185645,0.163641,0.242214,0.252705,0.170646
0.451805,0.413071,0.524897,0.670132,0.771062,2.706933,9.139022,1.952744,1.103313,1.250082,1.561160,1.791976,5.375186,4.507291,1.191884,0.720088,0.595394,0.463626,0.590959,5.355377,2.033638,1.026975,0.622696,0.756011,0.546792,0.382743,0.947166,0.374422,0.273443,0.184952,0.484790,0.473107,0.231970,0.120687,0.389042,0.352227,0.223313,0.233479,0.315425,0.207751,0.312549,0.330487,0.170933,0.135455,0.090997,0.227680,0.494793,0.158187,0.299256,0.278423,0.477811,0.553355,1.233907,0.427413,2.379070,0.189871,0.591871,0.810606,0.286351,0.359932,0.045760,0.040663,0.465516
0.258229,0.461950,0.509821,0.732518,1.460784,5.135818,4.538128,1.879377,1.354009,0.997079,1.249187,2.286266,8.429673,1.681437,0.914712,0.633288,0.429785,1.081198,6.450865,2.788108,1.798600,0.966427,0.770979,0.620290,0.691498,0.852836,0.534316,0.407575,0.383746,0.485818,0.411190,0.380058,0.423086,0.458844,0.453026,0.498352,0.394635,0.194164,0.768817,0.455196,0.279740,0.261912,0.335009,0.531935,0.646561,0.165528,0.235271,0.128810,0.568941,0.537116,0.395983,0.345434,1.178579,0.420011,2.843483,0.397757,0.131645,0.730105,0.116318,0.306373,0.352295,0.142802,0.351168
0.505221,0.561072,0.652735,1.091479,1.302750,4.455404,8.204739,2.212148,1.222753,0.777723,0.482478,0.722428,8.864772,2.844409,1.563544,1.186601,0.926077,0.964827,2.542707,8.751380,1.356525,0.551070,0.449256,0.809613,0.369512,0.383740,0.569482,0.164655,0.354297,0.282094,0.183318,0.291813,0.612342,0.418127,0.218768,0.395365,0.282711,0.174357,0.312005,0.935337,0.729840,0.357477,0.330750,0.324560,0.294913,0.605247,0.304673,0.477402,0.593678,0.430691,0.513368,0.234860,1.315765,1.070120,1.386254,1.696390,1.184530,0.704136,0.328135,0.368100,0.188573,0.510791,0.610715
0.192975,0.133779,0.309886,0.092812,0.016525,0.787983,12.550396,0.865939,0.460733,0.856936,0.551417,0.992270,1.673526,7.325775,1.297830,0.432265,0.189297,0.246317,0.498605,0.792734,2.502328,0.780933,0.297026,0.366148,0.539460,0.114687,0.648675,0.586236,0.130237,0.250939,0.221916,0.148114,0.230442,0.359645,0.118201,0.324412,0.103187,0.080519,0.245422,0.073849,0.300216,0.159251,0.298129,0.220844,0.096729,0.618095,0.398759,0.998157,0.469741,0.456081,0.471436,0.540384,0.980426,1.115143,1.542447,1.174024,0.920027,0.390079,0.550278,0.599580,0.106838,0.195492,0.073866
0.270007,0.273564,0.468707,0.325505,0.102257,0.599301,12.201883,0.477585,0.150841,0.500584,0.404125,0.714890,1.732136,9.507516,0.707581,0.332859,0.294784,0.450934,0.341380,0.519801,2.057186,0.562593,0.312412,0.179074,0.247509,0.065104,0.281306,0.684402,0.308473,0.126189,0.220061,0.056996,0.090068,0.218610,0.152242,0.080163,0.097548,0.141120,0.121246,0.312718,0.271064,0.216464,0.193992,0.283314,0.236401,0.466550,0.435730,0.706458,0.590355,0.430840,0.291296,0.888474,1.213397,0.412674,2.385765,0.264423,0.707853,0.509082,0.389972,0.011383,0.388075,0.056868,0.101860
